epoch,acc,loss,val_acc,val_loss
0,0.739116214594,0.54915069554,0.76842106467,0.488914995013
1,0.763011468145,0.485872533532,0.742105275785,0.551311927799
2,0.756464823837,0.484749005842,0.802631589143,0.43893917199
3,0.780032744067,0.453108172528,0.744736853791,0.541061492637
4,0.778068750365,0.458642083865,0.797368432738,0.517549611628
5,0.782324069382,0.445866977049,0.765789485684,0.543960586392
6,0.773486099808,0.473460403894,0.794736853163,0.442909138963
7,0.783960731057,0.441315900858,0.734210540001,0.50668622573
8,0.768248784196,0.472643779252,0.781578958427,0.555281390583
9,0.781342073226,0.446054300388,0.784210537805,0.49736109425
10,0.796072023346,0.407805776196,0.794736853948,0.467343432829
11,0.794108029717,0.413600018281,0.815789484272,0.435529185459
12,0.802291335626,0.392635038949,0.786842116008,0.475016820784
13,0.801309338885,0.388881496549,0.78947369519,0.421458012277
14,0.789852711285,0.403372343502,0.794736851987,0.419943401394
15,0.796399355715,0.40225989185,0.794736853556,0.420877263342
16,0.795090026946,0.389147705318,0.821052640676,0.405660416343
17,0.802291336261,0.379598885409,0.826315799434,0.375430154516
18,0.813747963592,0.387300947562,0.781578959211,0.434424438073
19,0.815057292873,0.367495562253,0.815789484664,0.411383743447
20,0.805237325533,0.380024632485,0.813157905285,0.414324604465
21,0.818330615125,0.375590484095,0.794736852183,0.438763967617
22,0.814729960529,0.371165828929,0.839473693387,0.357389467425
23,0.80490999392,0.381406761194,0.786842116204,0.434406257872
24,0.805891990028,0.380758833573,0.807894746724,0.454459039347
25,0.820294608364,0.367815159932,0.794736852379,0.430688225174
26,0.822258601432,0.361216250484,0.802631588751,0.385041464218
27,0.812111302381,0.368841351688,0.781578959603,0.399991747188
28,0.820294607705,0.365219450438,0.80526316911,0.394000820742
29,0.819312611598,0.360093051473,0.839473692994,0.404040050056
30,0.80785598373,0.382401236816,0.842105272569,0.367936124192
31,0.818003282585,0.363984710395,0.80526316911,0.418046465242
32,0.818003282366,0.372823035122,0.813157904697,0.372795936504
33,0.823240598392,0.361919898997,0.797368431366,0.388221370497
34,0.814075295717,0.358535254597,0.813157905089,0.415083071609
35,0.818330614588,0.363617671931,0.828947377832,0.409682984954
36,0.820949272565,0.364590155756,0.7868421164,0.463763489731
37,0.818003282414,0.359826068929,0.80526316911,0.409864829314
38,0.822913266023,0.366235252256,0.781578958819,0.417645454407
39,0.818985279473,0.349011158824,0.818421063062,0.441539944101
40,0.836988552088,0.334409519146,0.842105272569,0.400843976611
41,0.842880532072,0.338796853129,0.781578958231,0.477491037871
42,0.810474641072,0.364795559398,0.81578948388,0.436958810609
43,0.833715229641,0.33873315075,0.831578957407,0.390982359403
44,0.827495917629,0.350845791229,0.773684221859,0.471333919583
45,0.837643216802,0.330598432467,0.805263167933,0.438279479987
46,0.823567930688,0.363188816292,0.821052642245,0.44584036839
47,0.831751236451,0.344482878787,0.810526326299,0.451065447304
48,0.842225867993,0.322227827004,0.82894737744,0.396110404108
49,0.846153854275,0.320524421723,0.776315802414,0.385270983716
50,0.835024558508,0.340559028589,0.826315797865,0.365400605884
51,0.838297880686,0.336024916644,0.802631589535,0.386704292295
52,0.830441907512,0.342016942445,0.789473696367,0.438268889036
53,0.835024558508,0.331312252702,0.828947377832,0.399810262417
54,0.817021286063,0.359529643025,0.810526326299,0.434198907282
55,0.839934542141,0.331530117779,0.828947377244,0.367536492687
56,0.826186588055,0.356878336714,0.813157905089,0.415399164329
57,0.836661220085,0.332740858087,0.807894747508,0.407513858089
58,0.839934542068,0.342567956432,0.815789484272,0.383861543807
59,0.824877259408,0.346120612431,0.842105271393,0.378126376431
60,0.845171857851,0.321645330235,0.828947378224,0.433325348103
61,0.839279877452,0.325870009886,0.800000010156,0.461106977769
62,0.840916539029,0.32988325237,0.831578956623,0.362357186055
63,0.823567930591,0.342446380632,0.839473693387,0.365321572674
64,0.830114575069,0.340278109289,0.839473693779,0.376081087504
65,0.836661219938,0.326998770164,0.826315799434,0.366456540963
66,0.835024558727,0.341399027117,0.842105271001,0.371102997617
67,0.846481186669,0.330563407556,0.855263165541,0.327013576746
68,0.836333887594,0.327701663754,0.805263168129,0.407963462247
69,0.851063837933,0.313262269285,0.84473685136,0.364837359073
70,0.842880532146,0.327867844442,0.821052641461,0.412309300498
71,0.840589206538,0.322670391332,0.828947378617,0.342517898467
72,0.846808519062,0.32016535157,0.836842114596,0.389130655823
73,0.839607210065,0.326327288411,0.85789474492,0.329854186085
74,0.839607209943,0.329662724445,0.852631587339,0.330406254942
75,0.83993454219,0.323151853411,0.857894745312,0.328036487985
76,0.843862529058,0.325003424431,0.847368429758,0.353120240432
77,0.835679222856,0.334951084485,0.813157905481,0.404896187621
78,0.84058920644,0.334561859564,0.865789481684,0.350619273015
79,0.840261874315,0.322399750821,0.794736853948,0.428687983045
80,0.846481186254,0.311677637179,0.844736850575,0.356681687782
81,0.829459910892,0.343861778817,0.818421062278,0.384409108787
82,0.841243870788,0.313076621973,0.839473692994,0.407045370728
83,0.848445180297,0.313894799824,0.855263165737,0.338691680692
84,0.845499189952,0.323269148728,0.831578956623,0.400138628032
85,0.846481186571,0.32290565231,0.823684221036,0.377364864953
86,0.844517193235,0.321088698011,0.831578956623,0.397015495373
87,0.847135851212,0.323747482706,0.860526323711,0.334063324391
88,0.855973821079,0.302602187842,0.826315799042,0.411834674091
89,0.853682495861,0.30355677561,0.836842114596,0.3835930913
90,0.844844525262,0.316704539286,0.836842114204,0.374685983664
91,0.854009828254,0.310701797398,0.802631589927,0.439499515672
92,0.846153854495,0.315322800574,0.831578957015,0.372757269082
93,0.844844525506,0.325317669696,0.834210535805,0.397040590252
94,0.844517193405,0.326149480402,0.828947378617,0.374173845998
95,0.843862528594,0.328777214015,0.802631589143,0.3849823455
96,0.860556472587,0.296877500645,0.828947377636,0.385847858889
97,0.845826522223,0.320143883359,0.818421063062,0.376320061715
98,0.850409173561,0.31030630866,0.828947378224,0.388922629584
99,0.85139116996,0.31841470645,0.865789481684,0.320700139739
100,0.846153854299,0.305997581247,0.850000008941,0.40436197492
101,0.839934542068,0.31964107765,0.818421061886,0.472984234962
102,0.849427176429,0.313622987675,0.792105273589,0.428444524345
103,0.842225867798,0.312584369814,0.852631587731,0.331821056261
104,0.846481186303,0.316253353307,0.81842106267,0.466807843823
105,0.85073650571,0.307515624781,0.871052639265,0.34225230661
106,0.856955817771,0.309943096734,0.839473692994,0.355526095207
107,0.840261874534,0.326887798951,0.810526325514,0.389594300932
108,0.842880532024,0.329299893553,0.844736850183,0.353880645683
109,0.850736505466,0.305766126953,0.868421060082,0.32265794662
110,0.835679222587,0.330658109551,0.802631589535,0.443420010741
111,0.853355163297,0.316108867611,0.836842114204,0.371717689412
112,0.847463183556,0.320286050469,0.836842114204,0.474842583025
113,0.841898535185,0.313435036031,0.81842106267,0.422199838635
114,0.85761048229,0.313952410943,0.831578957015,0.351966766579
115,0.84549919,0.322236962589,0.834210536198,0.378171862256
116,0.858919811132,0.308978953906,0.842105272569,0.343324177384
117,0.856628485621,0.302587309709,0.836842114204,0.442428628792
118,0.857610482387,0.302427395053,0.844736850968,0.368661514463
119,0.855646488953,0.296731655518,0.863157902501,0.349947435034
120,0.868739777813,0.293698289092,0.828947378224,0.385292875106
121,0.848117847782,0.318474840318,0.842105272177,0.394533896996
122,0.84451719343,0.317401029089,0.82894737744,0.43202973542
123,0.856955817552,0.314143159393,0.821052642245,0.409322647304
124,0.849427176722,0.30989135718,0.85789474492,0.334566395436
125,0.838625213494,0.318185930849,0.844736850968,0.368396898707
126,0.850736505564,0.304094185111,0.834210535805,0.380580030284
127,0.852045834382,0.311528843567,0.850000008549,0.408025228532
128,0.847135850724,0.331674613491,0.82631579865,0.40290586708
129,0.859574475675,0.31231908641,0.839473693779,0.359571409596
130,0.855973821347,0.305519373045,0.81842106267,0.412596282108
131,0.855319156633,0.303606855413,0.839473692994,0.424726709723
132,0.854337160038,0.308991605952,0.839473693779,0.358906498651
133,0.858592478982,0.306131998255,0.828947377832,0.446795924087
134,0.853682495544,0.317463337086,0.850000008941,0.466366379313
