epoch,acc,loss,val_acc,val_loss
0,0.749590846867,0.52030008224,0.778947379636,0.565687118784
1,0.771849438621,0.498157171127,0.778947380616,0.611223690408
2,0.763993464935,0.493643247713,0.789473695582,0.437343508201
3,0.787888717583,0.459404006332,0.705263169776,0.634311669751
4,0.774795428601,0.46077013384,0.786842117576,0.409393125753
5,0.785597392048,0.446591726082,0.776315800453,0.514249664878
6,0.77315876761,0.464500410967,0.805263167737,0.498001015304
7,0.777086754404,0.440373712568,0.763157906893,0.481681091221
8,0.77512276058,0.441253211831,0.710526326769,0.656503789715
9,0.780360076387,0.445380344633,0.771052643461,0.553447906614
10,0.796726687596,0.41509113612,0.797368431954,0.483003391443
11,0.796072023029,0.412516369434,0.797368431954,0.455478417834
12,0.800654674464,0.389101784518,0.781578958427,0.464808694626
13,0.812111302503,0.39069707085,0.765789485095,0.484619991952
14,0.782651402361,0.413122893502,0.77105264248,0.444530355891
15,0.789198046767,0.408559942999,0.813157904305,0.411299679526
16,0.796726687645,0.40619939312,0.805263168326,0.423719319564
17,0.809165312767,0.388408280726,0.815789483488,0.415013458874
18,0.801964003452,0.400641660802,0.794736853163,0.416549783592
19,0.806219322738,0.382933021482,0.794736853163,0.422989354714
20,0.797708684289,0.396938870159,0.807894747116,0.419477649768
21,0.803927996618,0.397735886026,0.784210538001,0.434219260749
22,0.809819977237,0.389622793601,0.823684220643,0.380597177599
23,0.800982007004,0.397301851282,0.80000000898,0.390598230848
24,0.797708684557,0.392934818729,0.802631589143,0.419811552685
25,0.811783970036,0.385910667601,0.805263167541,0.393358027072
26,0.810801973319,0.384673781693,0.82631579865,0.37495691241
27,0.807528651019,0.383151764638,0.813157905481,0.362882796136
28,0.797381351969,0.39294423466,0.818421061494,0.365533054047
29,0.808510648029,0.388565044198,0.794736852967,0.412536672758
30,0.796072023053,0.400519433094,0.800000010352,0.395022836073
31,0.807201319357,0.382788607506,0.765789485291,0.440605593355
32,0.800982006321,0.398395026179,0.781578958623,0.414630192626
33,0.802618667556,0.379687442278,0.786842116008,0.383863663301
34,0.805891990052,0.383506752563,0.805263167541,0.404540899896
35,0.789198046571,0.389723084977,0.844736850575,0.370702591872
36,0.804255329133,0.395845645066,0.797368430778,0.436950988087
37,0.804909993213,0.384592145767,0.800000010745,0.418674290376
38,0.810801973783,0.395757673366,0.80000000996,0.388050693038
39,0.795090026873,0.374539943927,0.80526316911,0.434430890962
40,0.811129305713,0.369312660894,0.786842115223,0.421647140266
41,0.832405900531,0.361276783671,0.807894747508,0.385618986072
42,0.804255329402,0.389298686639,0.784210537609,0.409072841273
43,0.813093299171,0.367907822778,0.828947378224,0.384628329426
44,0.807528651604,0.391938285369,0.80526316911,0.416314863649
45,0.826186588494,0.355266381269,0.792105273981,0.453483592033
46,0.798690680908,0.386711458979,0.7868421164,0.422156578567
47,0.802291335626,0.383173919544,0.810526326299,0.394076200986
48,0.820294608315,0.361467207268,0.794736852771,0.408294631462
49,0.811783970378,0.362861528712,0.800000009372,0.388407507323
50,0.813093299122,0.365978158071,0.794736852379,0.401820339753
51,0.816693953499,0.371243015017,0.773684221663,0.439871587742
52,0.804582661429,0.376652876784,0.834210535413,0.354891896346
53,0.811129305884,0.375208279042,0.784210538394,0.399924100524
54,0.809165312572,0.385522771444,0.7868421164,0.387403409144
55,0.813420631199,0.373098431676,0.784210537217,0.41856829626
56,0.793780697397,0.39731393535,0.813157905873,0.40883397909
57,0.809165312645,0.379102241961,0.802631589535,0.387547341077
58,0.794108029863,0.384350810791,0.760526328495,0.400432859204
59,0.805237325802,0.385883153558,0.805263168326,0.413888655799
60,0.805237326338,0.374151199312,0.802631589143,0.417401660724
61,0.812765966802,0.380977527953,0.789473695582,0.38357045374
62,0.807855983754,0.37270450914,0.818421063062,0.35231131727
63,0.797708684606,0.383254178576,0.792105273981,0.388360203636
64,0.811129305957,0.381582797196,0.802631588751,0.377922932078
65,0.810474641585,0.370130006303,0.765789484899,0.431933261209
66,0.802618668044,0.391284662968,0.823684219075,0.374829159755
