epoch,acc,loss,val_acc,val_loss
0,0.742062204891,0.548436212669,0.747368431797,0.645059066776
1,0.740752875781,0.550773882138,0.757894748528,1.15722049633
2,0.744680862941,0.528121587529,0.684210541021,0.8302992154
3,0.766612122204,0.475384095989,0.744736854575,0.549546966084
4,0.774140763644,0.468691381429,0.802631590319,0.445632728846
5,0.775122760141,0.483852049321,0.778947381205,0.487307896004
6,0.769885444431,0.491047428887,0.750000012548,0.550738834727
7,0.780687408342,0.470008954901,0.776315800846,0.550670103415
8,0.779705412137,0.472970786686,0.807894746724,0.499254496217
9,0.799018013521,0.439706909661,0.768421063886,0.515362022101
10,0.808837980544,0.429949028654,0.765789485684,0.596293405274
11,0.805237325875,0.436200963044,0.789473696367,0.472800255851
12,0.807855983413,0.41854549449,0.800000011137,0.508334909615
13,0.805891989979,0.424083423549,0.786842117184,0.506006510487
14,0.791489371789,0.441870732257,0.776315799669,0.542309411201
15,0.801636671181,0.43091447627,0.815789482899,0.458650992325
16,0.789198046523,0.465020273128,0.757894749312,0.457944882617
17,0.81276596729,0.415988730523,0.821052642245,0.405431471961
18,0.804909993408,0.431298972313,0.747368433954,0.563790323507
19,0.801964003696,0.419014524848,0.728947382616,0.563010320656
20,0.810147308752,0.424659819978,0.781578959603,0.485730551477
21,0.801636671157,0.428312166449,0.781578959211,0.516199368493
22,0.815711957538,0.412194964465,0.818421063062,0.412265001502
23,0.806873986964,0.442341961512,0.807894746332,0.41802572383
24,0.801309338958,0.423430658182,0.742105275393,0.528728332714
25,0.814402628696,0.406503307554,0.784210538394,0.437123919788
26,0.812438634433,0.41452699611,0.805263167149,0.438066176016
27,0.814729960138,0.408780315316,0.834210535805,0.381104099956
28,0.805237325314,0.427024856627,0.76842106565,0.474623112131
29,0.825204591607,0.399411564108,0.77105264248,0.598793526082
30,0.807201319065,0.422914446592,0.760526327122,0.832280656481
31,0.817348618237,0.405684000881,0.776315800453,0.608942967215
32,0.808837979886,0.423084252983,0.80789474692,0.411000500384
33,0.809819976993,0.413651131334,0.778947379832,0.476882490918
34,0.800327342241,0.416249998751,0.789473695975,0.442634858534
35,0.81211130243,0.411483478562,0.789473695582,0.495989148088
36,0.817348618286,0.397807536548,0.742105275,0.545737982826
37,0.811129305835,0.404123310128,0.744736853987,0.646638794949
38,0.810801973832,0.412216799239,0.768421064866,0.626036585578
39,0.813420632052,0.406016966874,0.855263165149,0.39932586048
40,0.833060565391,0.363892489653,0.768421062709,0.470964097001
41,0.837315884335,0.38420450647,0.810526326103,0.446127154141
42,0.804582661429,0.452296865095,0.810526325907,0.418669624034
43,0.812765966997,0.395922133583,0.821052641265,0.476004073813
44,0.819639943796,0.40044021709,0.805263168326,0.450531801405
45,0.831423904253,0.380158025543,0.815789483095,0.435677889735
46,0.806546654619,0.422143699985,0.834210534237,0.400504521293
47,0.817021286258,0.392316713831,0.750000011764,0.636618744435
48,0.830114575386,0.379918044564,0.813157905481,0.418272932311
49,0.826186588519,0.375858429382,0.792105273785,0.429837759731
50,0.830769239783,0.386892161719,0.836842113027,0.434594088197
51,0.813093299244,0.418844986361,0.76842106369,0.55762005514
52,0.807528651556,0.414000343563,0.802631588751,0.413156855233
53,0.833060565098,0.374816427319,0.778947379244,0.467793690335
54,0.814402627794,0.409436658877,0.81578948388,0.388349391448
55,0.828805246471,0.385659866553,0.802631589143,0.448581891576
56,0.812111302454,0.426827963301,0.844736850771,0.389579729079
57,0.820621940806,0.383799474334,0.810526326691,0.507813103488
58,0.811456637887,0.410807950008,0.77105264248,0.545237886578
59,0.815384624852,0.42438196092,0.813157904501,0.530985749952
60,0.829787243115,0.382289958298,0.794736853556,0.474166238877
61,0.829459910648,0.388781137277,0.73157896023,0.623661133657
62,0.821276605349,0.406081006469,0.850000008549,0.317801142258
63,0.820621940635,0.394739784329,0.794736853163,0.379866046852
64,0.821276605519,0.389192105564,0.784210538394,0.460781561428
65,0.824549927478,0.390115759837,0.807894747508,0.51321546915
66,0.814402628647,0.401613337908,0.82894737744,0.429353455474
67,0.827495917385,0.394626058839,0.834210535413,0.386539383056
68,0.82520459168,0.388053721533,0.857894745312,0.390192914962
69,0.843207864393,0.348242820517,0.792105274765,0.488821634042
70,0.822913266121,0.394264560309,0.789473694406,0.445794484186
71,0.830114574972,0.382269806536,0.765789485291,0.526754399553
72,0.829787242895,0.375905213878,0.805263167933,0.459709797055
73,0.826186588324,0.385668019801,0.821052642245,0.404347395518
74,0.817021286039,0.397693501071,0.789473695582,0.528188718029
75,0.82160393745,0.390746283356,0.813157904697,0.431407313916
76,0.83044190756,0.373625904166,0.78684211738,0.453052355087
77,0.818985279278,0.406719201391,0.82894737744,0.400317424219
78,0.816693953841,0.401051687654,0.794736853163,0.497134441976
79,0.827495917141,0.386721227176,0.823684220643,0.394525372154
80,0.837643216436,0.353126561431,0.828947378617,0.37702746106
81,0.811129305884,0.428066151659,0.821052641265,0.411033225858
82,0.830769239832,0.364091655137,0.776315801238,0.573174914903
83,0.822258602334,0.396499801368,0.802631588751,0.446707854476
84,0.830114575533,0.392028262737,0.813157904697,0.416853169518
85,0.832405901092,0.378972799627,0.839473693779,0.338002763836
86,0.826841253159,0.379173652548,0.802631589927,0.465351783294
87,0.833715229544,0.390109591832,0.821052641461,0.403344134506
88,0.840261874315,0.354564963707,0.842105271393,0.32687224585
89,0.843207864197,0.369950151617,0.807894747312,0.53455455464
90,0.83666121967,0.386338407444,0.828947377832,0.426901934717
91,0.832405900555,0.372260782891,0.805263168718,0.46832495717
92,0.822913266292,0.40121514332,0.778947380813,0.518501650591
93,0.827823249242,0.387861009324,0.81842106267,0.380394561314
94,0.832078568772,0.39059589748,0.815789483488,0.368474426018
95,0.829787242774,0.386442361767,0.789473694798,0.445090249095
96,0.845499190049,0.345479067695,0.805263168718,0.451328163372
97,0.83502455863,0.376721191249,0.778947381205,0.507507746886
98,0.833715229714,0.360311588934,0.84473685136,0.342662890564
99,0.830769239466,0.38710467538,0.826315799434,0.358025146991
100,0.833715230007,0.376590942347,0.847368429366,0.378470633436
101,0.827495917044,0.379740936602,0.823684220055,0.431353779638
102,0.835024558849,0.377952761736,0.834210535413,0.421723944809
103,0.83436989455,0.370111254155,0.778947380028,0.450323386755
104,0.829459910551,0.370925512323,0.784210538394,0.440138868292
105,0.832078568333,0.360056321229,0.805263168718,0.442270871901
106,0.836333887716,0.367265812931,0.802631588555,0.393817573982
107,0.817348618627,0.410646710239,0.85526316613,0.358841314311
108,0.817021285966,0.411872463966,0.802631589535,0.49726701083
109,0.836661219768,0.352924265279,0.781578959603,0.540530610658
110,0.819312611427,0.401299487053,0.794736852771,0.396214703122
111,0.831096571908,0.372394203833,0.826315799042,0.419293605183
112,0.831751236354,0.387567755509,0.794736852771,0.446211192708
113,0.833060564879,0.376886887147,0.850000008549,0.335380109958
114,0.836661219865,0.360463861582,0.831578956231,0.430589429348
115,0.830769239734,0.38388669351,0.794736852771,0.434114695772
116,0.841898535551,0.348575984706,0.813157904109,0.398546442402
117,0.837643216485,0.361049391794,0.823684221036,0.388988170393
118,0.837315884457,0.364864640569,0.823684220251,0.383830549024
119,0.84549919,0.342008898532,0.821052641853,0.426610829266
120,0.84255319985,0.364710803117,0.839473692994,0.359490622154
121,0.828805246422,0.380725502652,0.815789483684,0.423432573848
122,0.840916538858,0.375229016991,0.821052641853,0.401208632626
123,0.831423903887,0.378587446008,0.821052640676,0.37137895204
124,0.836006555444,0.364703172747,0.855263166522,0.339248398858
125,0.821603937547,0.377256537673,0.850000008941,0.316344945728
126,0.845499190195,0.354164247019,0.828947378224,0.395214398434
127,0.840589206782,0.361256336917,0.802631588751,0.433891598037
128,0.820294608412,0.392294459937,0.831578957015,0.384121579204
129,0.839934541775,0.37723492249,0.784210538001,0.500813363904
130,0.82716858526,0.380052866271,0.85526316613,0.382958924778
131,0.838297881076,0.363645080128,0.852631587731,0.375995970901
132,0.832733233144,0.373625190614,0.794736852771,0.44112769703
133,0.837315884115,0.36248215653,0.800000011137,0.576958758352
134,0.835679223051,0.386596401605,0.84736842917,0.357343184639
135,0.842225867529,0.35460470949,0.815789483488,0.380130019456
136,0.825859256369,0.398019882515,0.842105272569,0.390349187864
137,0.835351891169,0.357508868662,0.842105272177,0.426292146544
138,0.829132578718,0.385114561158,0.828947377636,0.351937697808
139,0.831751236232,0.369335686594,0.831578957015,0.41535895058
140,0.83797054878,0.347445443246,0.815789483488,0.367276360661
141,0.834369894062,0.3756391245,0.773684223232,0.497777702924
142,0.837315884433,0.369828693483,0.823684221036,0.448988249508
143,0.843207864344,0.349268543968,0.813157904697,0.47855944335
144,0.836988552185,0.370391027897,0.839473693387,0.339079877925
145,0.841571203108,0.369318158784,0.781578959211,0.507308975842
146,0.841898535307,0.378583244288,0.834210534629,0.355909684115
147,0.83698855182,0.367548347381,0.805263167933,0.418622339414
148,0.837315883847,0.353722698635,0.828947378224,0.416113729809
149,0.841571203206,0.375019410193,0.805263166953,0.450647398964
150,0.829459910624,0.35566747342,0.813157903913,0.388760380815
151,0.831751236402,0.362924661357,0.815789484272,0.493297684129
152,0.846808518842,0.343399709557,0.771052642088,0.495982932956
153,0.839934542336,0.378330716168,0.836842114988,0.340683928985
154,0.841243870812,0.359266051855,0.813157904697,0.469445022448
155,0.840261874339,0.359847681271,0.800000011529,0.474494962158
156,0.853027831294,0.341368175891,0.821052642245,0.43252240549
157,0.822585934191,0.389117041673,0.810526325907,0.44532201922
158,0.833060565123,0.368670898682,0.860526323711,0.321404189668
159,0.845826522126,0.343831688208,0.855263166522,0.403027092854
160,0.833060565318,0.364391485242,0.828947376852,0.394755193804
161,0.832078569015,0.360174708858,0.821052642245,0.400316056814
162,0.841898535721,0.355127667359,0.836842114988,0.402677748168
163,0.849099844572,0.345173128269,0.821052641853,0.456933315329
164,0.846808518818,0.346356255079,0.834210535805,0.387084605332
165,0.838625213372,0.363170649684,0.813157905089,0.445394802422
166,0.841898535404,0.363217693585,0.807894747508,0.405863113514
167,0.837315884408,0.357794397727,0.823684221036,0.389461049393
168,0.838297881174,0.355650504578,0.818421061886,0.389589814004
169,0.844844525506,0.364037642495,0.805263168718,0.430606539704
170,0.840916538346,0.365271242342,0.84473685136,0.388041005494
171,0.843207863978,0.364651866067,0.789473695582,0.473697465753
172,0.835679223246,0.362208662617,0.828947378224,0.396828215422
173,0.842225867822,0.377084985849,0.84736843015,0.381218339317
174,0.839607209943,0.370730834053,0.84736843015,0.369142693823
175,0.840589206635,0.364738930721,0.839473692602,0.359073035548
176,0.83076923971,0.374959057935,0.802631588359,0.430400907518
177,0.84484452536,0.347809144265,0.842105272177,0.33648700082
178,0.842880532024,0.352611537259,0.873684218055,0.302155990996
179,0.830114575167,0.368334279109,0.815789483488,0.460462127037
180,0.837643216704,0.363180312918,0.844736850968,0.394081160181
181,0.842553199874,0.35562650731,0.85789474492,0.348407454743
182,0.832405901141,0.369461119988,0.792105274373,0.494973937454
183,0.843535196762,0.36052485083,0.786842117968,0.475907034449
184,0.833387897662,0.359178529945,0.834210535021,0.381393709416
185,0.846808519062,0.336103201502,0.836842114204,0.352139352392
186,0.835679223563,0.357684643351,0.831578957015,0.458038542469
187,0.840916538492,0.338095111,0.771052644049,0.455112491734
188,0.83731588414,0.35649308668,0.844736850575,0.381144160723
189,0.844517193357,0.35344660333,0.744736853791,0.599642353304
190,0.84680851933,0.348040394045,0.823684220643,0.402756098443
191,0.834697226578,0.358133201647,0.80000000996,0.461336191823
192,0.849754509286,0.340280312097,0.84473685136,0.394680844375
193,0.847790515608,0.357577442281,0.784210537805,0.536682188152
194,0.847790515462,0.347870734855,0.810526325514,0.437088977402
195,0.849099844158,0.34196580688,0.865789481684,0.331095694711
196,0.842880532414,0.364202252047,0.800000011529,0.480687216739
197,0.851718502232,0.347069497025,0.821052641853,0.49290172752
198,0.848772512154,0.347892814439,0.828947377048,0.347215720878
199,0.854664492066,0.32948167666,0.760526327122,0.572682315998
200,0.849754508871,0.335949558873,0.844736850968,0.37052254369
201,0.836988552088,0.373383405845,0.847368429758,0.332911194486
202,0.851391170229,0.343855161471,0.836842114204,0.34739146438
203,0.851391170107,0.351735073952,0.77894738042,0.463143587063
204,0.844844525896,0.343426866388,0.839473693387,0.37792187905
205,0.838297880979,0.363067580321,0.84736843015,0.299032894478
206,0.845171857607,0.354427573784,0.831578956623,0.343042810104
207,0.833060565269,0.372470585244,0.844736850968,0.378878856568
208,0.851718502476,0.338508674058,0.847368428974,0.356673427384
209,0.8556464891,0.340032640951,0.850000008941,0.294055572159
210,0.852700498998,0.339555364189,0.81842106267,0.392633662522
211,0.856301153326,0.333514362325,0.863157901717,0.300600495379
212,0.839279877598,0.36740163531,0.844736849791,0.37800438647
213,0.842225867749,0.351047478313,0.878947375636,0.310172875412
214,0.850409173634,0.352309539169,0.823684221036,0.386450910065
215,0.84255320002,0.360102590909,0.813157904697,0.434789348155
216,0.852700499193,0.346491730726,0.84473685136,0.375247562623
217,0.842225867578,0.358980187788,0.847368429758,0.355282575088
218,0.842880531731,0.349308297916,0.823684220643,0.411089133471
219,0.853355163492,0.339836968749,0.868421060082,0.325619381987
220,0.850409173317,0.337844659442,0.831578956231,0.367232909224
221,0.842225867822,0.3586945473,0.85526316613,0.321100330593
222,0.850409173341,0.338374146003,0.842105272569,0.452820550497
223,0.838297881223,0.361628549051,0.797368432346,0.414590813979
224,0.854009827352,0.319593156709,0.828947378224,0.377079851907
225,0.845499189878,0.336755549588,0.831578956819,0.411287114955
226,0.849754508676,0.350719687972,0.844736850575,0.336798429232
