epoch,acc,loss,val_acc,val_loss
0,0.738461549758,0.587040645426,0.718421064905,0.625466604717
1,0.759738145527,0.50134470315,0.757894748136,0.638359902083
2,0.772831435167,0.478036766015,0.826315799434,0.442561674373
3,0.795417358974,0.441476585907,0.715789485919,0.630824759014
4,0.78232406948,0.450692805606,0.792105273197,0.465389577084
5,0.795090026629,0.430016483337,0.760526328495,0.590290436619
6,0.785924724149,0.457320210818,0.760526326142,0.489644018149
7,0.797381351993,0.438053434517,0.734210538629,0.479108490834
8,0.797708684338,0.430531861898,0.794736851987,0.47826035909
9,0.796072023249,0.419303710193,0.760526326338,0.52313511554
10,0.816693953548,0.419374712677,0.810526327083,0.413291056101
11,0.809819976725,0.412869446303,0.77631580065,0.585132356929
12,0.81145663818,0.39440453161,0.815789483095,0.418184000754
13,0.810147309289,0.407708791062,0.823684220251,0.439057346335
14,0.797381352359,0.423538679821,0.78157895725,0.454822920753
15,0.80000000997,0.424120658975,0.781578957838,0.439979335979
16,0.811129306006,0.409967513514,0.828947376656,0.386475048665
17,0.814402628086,0.401719168377,0.802631588751,0.4186769569
18,0.815057292507,0.41609135525,0.844736849791,0.386984837585
19,0.809165312742,0.401586357327,0.807894746724,0.402466806142
20,0.818003282902,0.410123341176,0.823684219075,0.440447151073
21,0.817675950265,0.404188540156,0.807894745548,0.475457173919
22,0.816039289566,0.402782463732,0.807894745744,0.412473361302
23,0.814402628379,0.41138867184,0.79736843117,0.432698400103
24,0.799345345622,0.408917495886,0.768421064866,0.462755824978
25,0.818985279375,0.399288001999,0.771052644245,0.461773197412
26,0.823240598051,0.403060706933,0.826315799042,0.397171052859
27,0.813747963617,0.402183255214,0.80000000996,0.549213259628
28,0.822913265804,0.408815019967,0.839473692994,0.403515506732
29,0.815384624706,0.397530333708,0.81842106071,0.406308154723
30,0.815057292361,0.41128857432,0.800000009764,0.410577340346
31,0.818330614783,0.401414610616,0.839473692994,0.452462902783
32,0.822913266121,0.402376240324,0.821052640873,0.411282681517
33,0.820294607973,0.391758542825,0.844736850575,0.335682131448
34,0.821603937328,0.399396547325,0.810526324338,0.422924333791
35,0.818985279107,0.398406578359,0.807894747508,0.40466011492
36,0.819639943528,0.402439809884,0.815789482703,0.436010168326
37,0.806546654278,0.417111412331,0.802631589927,0.409800346058
38,0.818330614905,0.415368339885,0.836842113027,0.36325998418
39,0.824549927722,0.391049295505,0.805263167149,0.427730893422
40,0.839607209723,0.370605666392,0.823684219075,0.391750051297
41,0.841243870959,0.377715426557,0.836842112831,0.402993126429
42,0.809819976968,0.421855887596,0.800000008588,0.416309327671
43,0.822913266218,0.391047451493,0.815789482703,0.375914980216
44,0.819312611817,0.397073545428,0.815789483488,0.436598063986
45,0.835024558581,0.37405336786,0.831578955839,0.414521663891
46,0.820949272589,0.406362199135,0.805263167149,0.45744952834
47,0.821276605032,0.391464490584,0.821052640676,0.393331800048
48,0.838625213079,0.380756487341,0.836842113812,0.409535733395
49,0.837643216436,0.373093006642,0.81842106267,0.410954043269
50,0.837643216241,0.38241671305,0.810526325907,0.442584362665
51,0.828805246179,0.388058900797,0.797368431562,0.407840843263
52,0.8340425624,0.391596932336,0.836842114204,0.402463729542
53,0.823240598466,0.379095360131,0.813157903521,0.431446358267
54,0.816366621642,0.404672915424,0.792105273197,0.411617244937
55,0.834697226358,0.384168253672,0.797368432346,0.482175154415
56,0.823895262448,0.409034317588,0.826315799434,0.399471124536
57,0.836333887618,0.383654525702,0.831578956231,0.413908496107
58,0.818985279351,0.404626980771,0.794736851987,0.475825722672
59,0.830441907463,0.404643751364,0.802631589143,0.476407447536
60,0.836333887472,0.385578161572,0.813157904109,0.393465869423
61,0.835351890755,0.379629544402,0.813157904697,0.41760461204
62,0.82815058205,0.391040838542,0.836842114204,0.419024125428
63,0.827495917751,0.388952791691,0.839473692994,0.375112110553
64,0.825859256296,0.394187939751,0.818421061886,0.422619323393
65,0.829459911014,0.387094763609,0.807894747116,0.430835316742
66,0.816039289517,0.404701138504,0.794736851595,0.455038483206
67,0.832405900677,0.37895297809,0.810526325907,0.401860732585
68,0.82324059827,0.390955030613,0.836842114204,0.41175599009
69,0.839279877574,0.37822712781,0.828947377636,0.420006818334
