2.203800000000000000e+04,1.994000000000000000e+03,5.678000000000000000e+03,9.898000000000000000e+03,4.045000000000000000e+03,4.230000000000000000e+02
5.158200000000000000e+04,1.273000000000000000e+04,9.046000000000000000e+03,4.826000000000000000e+03,1.067900000000000000e+04,1.430100000000000000e+04
1.721500000000000000e+04,9.410000000000000000e+02,4.423000000000000000e+03,8.929000000000000000e+03,2.580000000000000000e+03,3.420000000000000000e+02
4.702700000000000000e+04,1.255100000000000000e+04,7.129000000000000000e+03,3.236000000000000000e+03,9.948000000000000000e+03,1.416300000000000000e+04
4.823000000000000000e+03,1.053000000000000000e+03,1.255000000000000000e+03,9.690000000000000000e+02,1.465000000000000000e+03,8.100000000000000000e+01
4.555000000000000000e+03,1.790000000000000000e+02,1.917000000000000000e+03,1.590000000000000000e+03,7.310000000000000000e+02,1.380000000000000000e+02
7.811507396315454654e-01,4.719157472417251920e-01,7.789714688270518161e-01,9.021014346332592027e-01,6.378244746600741921e-01,8.085106382978722861e-01
7.907671107028020341e-01,8.401785714285714413e-01,6.976340694006308851e-01,8.488449472383305938e-01,7.792207792207792583e-01,7.125000000000000222e-01
8.726161369193153883e-01,9.163270850312414950e-01,7.845694104862809271e-01,8.262021189894050988e-01,8.508557457212714281e-01,9.851263243683781035e-01
