2.203800000000000000e+04,1.994000000000000000e+03,5.678000000000000000e+03,9.898000000000000000e+03,4.045000000000000000e+03,4.230000000000000000e+02
5.158200000000000000e+04,1.273000000000000000e+04,9.046000000000000000e+03,4.826000000000000000e+03,1.067900000000000000e+04,1.430100000000000000e+04
1.290100000000000000e+04,1.830000000000000000e+02,2.755000000000000000e+03,8.889000000000000000e+03,1.074000000000000000e+03,0.000000000000000000e+00
4.592000000000000000e+04,1.254300000000000000e+04,7.250000000000000000e+03,1.800000000000000000e+03,1.002600000000000000e+04,1.430100000000000000e+04
9.137000000000000000e+03,1.811000000000000000e+03,2.923000000000000000e+03,1.009000000000000000e+03,2.971000000000000000e+03,4.230000000000000000e+02
5.662000000000000000e+03,1.870000000000000000e+02,1.796000000000000000e+03,3.026000000000000000e+03,6.530000000000000000e+02,0.000000000000000000e+00
5.853979489971866679e-01,9.177532597793380820e-02,4.852060584712927227e-01,8.980602141846837361e-01,2.655129789864029699e-01,0.000000000000000000e+00
6.949846468781986086e-01,4.945945945945945943e-01,6.053614590199956069e-01,7.460344104070499860e-01,6.218876664736537885e-01,nan
7.989812550937245295e-01,8.643031784841075371e-01,6.795028524857376073e-01,7.259576202118989130e-01,7.538712306438467570e-01,9.712713936430318329e-01
